"days.since.exposed","fever","meanIncubate","outcome","yymin","yymax"
4.4,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.607961971746199,1
4.5,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.245099139745397
4.5,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.245099139745397,0.282844182758127
4.5,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.282844182758127,0.470116001755621
4.5,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.470116001755621,0.491032475370531
4.5,"5% subclinical","Mean incubation 5.5d","missed: had both",0.491032475370531,0.500536872199351
4.5,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.500536872199351,0.568123694093184
4.5,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.568123694093184,0.621368718109093
4.5,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.621368718109093,1
4.6,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.257803892894612
4.6,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.257803892894612,0.294913698249882
4.6,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.294913698249882,0.484680502366667
4.6,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.484680502366667,0.505022061483772
4.6,"5% subclinical","Mean incubation 5.5d","missed: had both",0.505022061483772,0.514653083497218
4.6,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.514653083497218,0.583140351148389
4.6,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.583140351148389,0.634534006486259
4.6,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.634534006486259,1
4.7,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.270502619326027
4.7,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.270502619326027,0.306977488359726
4.7,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.306977488359726,0.499028841272523
4.7,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.499028841272523,0.518804018590713
4.7,"5% subclinical","Mean incubation 5.5d","missed: had both",0.518804018590713,0.528550985749821
4.7,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.528550985749821,0.59786275221459
4.7,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.59786275221459,0.647441317010052
4.7,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.647441317010052,1
4.8,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.283166145045086
4.8,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.283166145045086,0.319007837792832
4.8,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.319007837792832,0.51314052162326
4.8,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.51314052162326,0.532358658927605
4.8,"5% subclinical","Mean incubation 5.5d","missed: had both",0.532358658927605,0.542211257543059
4.8,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.542211257543059,0.612274181030733
4.8,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.612274181030733,0.660075994328313
4.8,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.660075994328313,1
4.9,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.295766746576732
4.9,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.295766746576732,0.330978409247895
4.9,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.330978409247895,0.526996967546217
4.9,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.526996967546217,0.545668139879919
4.9,"5% subclinical","Mean incubation 5.5d","missed: had both",0.545668139879919,0.555616450169495
4.9,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.555616450169495,0.626359990006483
4.9,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.626359990006483,0.672425196718013
4.9,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.672425196718013,1
5,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.308278240844293
5,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.308278240844293,0.342864328802078
5,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.342864328802078,0.5405815001834
5,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.5405815001834,0.558716440965634
5,"5% subclinical","Mean incubation 5.5d","missed: had both",0.558716440965634,0.568750959062055
5,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.568750959062055,0.640107532192156
5,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.640107532192156,0.684477836442438
5,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.684477836442438,1
5.1,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.320676054123317
5.1,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.320676054123317,0.354642251417151
5.1,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.354642251417151,0.553879301681368
5.1,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.553879301681368,0.571489329246577
5.1,"5% subclinical","Mean incubation 5.5d","missed: had both",0.571489329246577,0.58160098405322
5.1,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.58160098405322,0.653506084900457
5.1,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.653506084900457,0.696224512789441
5.1,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.696224512789441,1
5.2,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.332937271500541
5.2,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.332937271500541,0.366290407925514
5.2,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.366290407925514,0.566877368658653
5.2,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.566877368658653,0.583974314632653
5.2,"5% subclinical","Mean incubation 5.5d","missed: had both",0.583974314632653,0.594154479933019
5.2,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.594154479933019,0.6665467665134
5.2,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.6665467665134,0.707657439135036
5.2,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.707657439135036,1
5.3,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.345040668337652
5.3,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.345040668337652,0.377788634920769
5.3,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.377788634920769,0.579564456614888
5.3,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.579564456614888,0.596160596485353
5.3,"5% subclinical","Mean incubation 5.5d","missed: had both",0.596160596485353,0.606401098714189
5.3,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.606401098714189,0.679222447897029
5.3,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.679222447897029,0.718770365279587
5.3,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.718770365279587,1
5.4,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.356966725277924
5.4,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.356966725277924,0.389118389014028
5.4,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.389118389014028,0.591931016674468
5.4,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.591931016674468,0.60803900285837
5.4,"5% subclinical","Mean incubation 5.5d","missed: had both",0.60803900285837,0.618332124938881
5.4,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.618332124938881,0.691527659733627
5.4,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.691527659733627,0.729558496204823
5.4,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.729558496204823,1
5.5,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.368697628345456
5.5,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.368697628345456,0.400262746928183
5.5,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.400262746928183,0.603969125978284
5.5,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.603969125978284,0.619601923637036
5.5,"5% subclinical","Mean incubation 5.5d","missed: had both",0.619601923637036,0.629940405280556
5.5,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.629940405280556,0.70345849696781
5.5,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.70345849696781,0.740018408300546
5.5,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.740018408300546,1
5.6,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.380217255675476
5.6,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.380217255675476,0.411206392891702
5.6,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.411206392891702,0.615672412952145
5.6,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.615672412952145,0.630843238756665
5.6,"5% subclinical","Mean incubation 5.5d","missed: had both",0.630843238756665,0.641220273609357
5.6,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.641220273609357,0.715012521450719
5.6,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.715012521450719,0.75014796401159
5.6,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.75014796401159,1
5.7,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.391511152383795
5.7,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.391511152383795,0.421935594764606
5.7,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.421935594764606,0.627035978591878
5.7,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.627035978591878,0.64175824259483
5.7,"5% subclinical","Mean incubation 5.5d","missed: had both",0.64175824259483,0.652167472601102
5.7,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.652167472601102,0.726188663756809
5.7,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.726188663756809,0.759946225759394
5.7,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.759946225759394,1
5.8,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.402566495037274
5.8,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.402566495037274,0.432438170285411
5.8,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.432438170285411,0.638056314814531
5.8,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.638056314814531,0.652343565545536
5.8,"5% subclinical","Mean incubation 5.5d","missed: had both",0.652343565545536,0.66277907288066
5.8,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.66277907288066,0.736987125041546
5.8,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.736987125041546,0.769413369899437
5.8,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.769413369899437,1
5.9,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.413372047128261
5.9,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.413372047128261,0.442703444771848
5.9,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.442703444771848,0.648731220834023
5.9,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.648731220834023,0.662597093695838
5.9,"5% subclinical","Mean incubation 5.5d","missed: had both",0.662597093695838,0.673053390601249
5.9,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.673053390601249,0.747409279706395
5.9,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.747409279706395,0.778550601386428
5.9,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.778550601386428,1
6,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.423918106887133
6,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.423918106887133,0.452722201542777
6,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.452722201542777,0.659059718429392
6,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.659059718429392,0.672517887438758
6,"5% subclinical","Mean incubation 5.5d","missed: had both",0.672517887438758,0.682989904273229
6,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.682989904273229,0.757457579540579
6,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.757457579540579,0.787360069734206
6,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.787360069734206,1
6.1,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.434196448690761
6.1,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.434196448690761,0.462486626256223
6.1,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.462486626256223,0.66904196688529
6.1,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.66904196688529,0.682106099771397
6.1,"5% subclinical","Mean incubation 5.5d","missed: had both",0.682106099771397,0.69258917157024
6.1,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.69258917157024,0.767135459917573
6.1,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.767135459917573,0.79584478677705
6.1,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.79584478677705,1
6.2,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.444200259243156
6.2,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.444200259243156,0.471990246280999
6.2,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.471990246280999,0.678679178298716
6.2,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.678679178298716,0.691362894944819
6.2,"5% subclinical","Mean incubation 5.5d","missed: had both",0.691362894944819,0.701852746757749
6.2,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.701852746757749,0.776447248538579
6.2,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.776447248538579,0.80400854666396
6.2,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.80400854666396,1
6.3,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.453924069619639
6.3,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.453924069619639,0.481227866138657
6.3,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.481227866138657,0.687973533863601
6.3,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.687973533863601,0.700290368053195
6.3,"5% subclinical","Mean incubation 5.5d","missed: had both",0.700290368053195,0.710783099309913
6.3,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.710783099309913,0.785398077135456
6.3,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.785398077135456,0.811855848447523
6.3,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.811855848447523,1
6.4,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.46336368417922
6.4,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.46336368417922,0.490195499970259
6.4,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.490195499970259,0.696928101666442
6.4,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.696928101666442,0.708891466074346
6.4,"5% subclinical","Mean incubation 5.5d","missed: had both",0.708891466074346,0.719383534205543
6.4,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.719383534205543,0.793993796471835
6.4,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.793993796471835,0.819391821564348
6.4,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.819391821564348,1
6.5,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.472516107262978
6.5,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.472516107262978,0.498890301899829
6.5,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.498890301899829,0.705546756452109
6.5,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.705546756452109,0.717169910802683
6.5,"5% subclinical","Mean incubation 5.5d","missed: had both",0.717169910802683,0.727658114323194
6.5,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.727658114323194,0.80224089491349
6.5,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.80224089491349,0.826622154444704
6.5,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.826622154444704,1
6.6,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.481379468510141
6.6,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.481379468510141,0.507310495084634
6.6,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.507310495084634,0.713834101749405
6.6,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.713834101749405,0.725130124048771
6.6,"5% subclinical","Mean incubation 5.5d","missed: had both",0.725130124048771,0.735611585289276
6.6,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.735611585289276,0.810146420777313
6.6,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.810146420777313,0.833553026434905
6.6,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.833553026434905,1
6.7,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.48995294753947
6.7,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.48995294753947,0.515455300162497
6.7,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.515455300162497,0.721795394681304
6.7,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.721795394681304,0.732777155417568
6.7,"5% subclinical","Mean incubation 5.5d","missed: had both",0.732777155417568,0.743249303071718
6.7,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.743249303071718,0.817717908612341
6.7,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.817717908612341,0.840191043166984
6.7,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.840191043166984,1
6.8,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.498236698662008
6.8,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.498236698662008,0.523324863728907
6.8,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.523324863728907,0.729436473724875
6.8,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.729436473724875,0.740116612919946
6.8,"5% subclinical","Mean incubation 5.5d","missed: had both",0.740116612919946,0.750577164555079
6.8,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.750577164555079,0.82496330951603
6.8,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.82496330951603,0.846543175466109
6.8,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.846543175466109,1
6.9,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.506231776213125
6.9,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.506231776213125,0.530920187402468
6.9,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.530920187402468,0.736763689630975
6.9,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.736763689630975,0.747154596619226
6.9,"5% subclinical","Mean incubation 5.5d","missed: had both",0.747154596619226,0.757601541281199
6.9,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.757601541281199,0.831890925544118
6.9,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.831890925544118,0.852616701846898
6.9,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.852616701846898,1
7,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.51394006101743
7,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.51394006101743,0.538243057966559
7,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.538243057966559,0.743783839663618
7,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.743783839663618,0.75389763546637
7,"5% subclinical","Mean incubation 5.5d","missed: had both",0.75389763546637,0.764329216492349
7,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.764329216492349,0.838509348232641
7,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.838509348232641,0.858419154614918
7,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.858419154614918,1
7.1,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.521364188429919
7.1,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.521364188429919,0.545295979008423
7.1,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.545295979008423,0.750504105273516
7.1,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.750504105273516,0.760352627433772
7.1,"5% subclinical","Mean incubation 5.5d","missed: had both",0.760352627433772,0.770767325571286
7.1,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.770767325571286,0.844827401215831
7.1,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.844827401215831,0.863958269559085
7.1,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.863958269559085,1
7.2,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.528507478330965
7.2,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.528507478330965,0.552082104414416
7.2,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.552082104414416,0.756931993279408
7.2,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.756931993279408,0.766526783018378
7.2,"5% subclinical","Mean incubation 5.5d","missed: had both",0.766526783018378,0.776923299934459
7.2,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.776923299934459,0.850854086893253
7.2,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.850854086893253,0.869241939194084
7.2,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.869241939194084,1
7.3,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.535373867391583
7.3,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.535373867391583,0.558605174022004
7.3,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.558605174022004,0.763075280594364
7.3,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.763075280594364,0.772427572149849
7.3,"5% subclinical","Mean incubation 5.5d","missed: had both",0.772427572149849,0.782804814400702
7.3,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.782804814400702,0.856598537073434
7.3,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.856598537073434,0.874278169489038
7.3,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.874278169489038,1
7.4,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.541967843868805
7.4,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.541967843868805,0.564869451675365
7.4,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.564869451675365,0.768941962501934
7.4,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.768941962501934,0.778062674508436
7.4,"5% subclinical","Mean incubation 5.5d","missed: had both",0.778062674508436,0.78841973802783
7.4,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.78841973802783,0.862069967499073
7.4,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.862069967499073,0.879075039999187
7.4,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.879075039999187,1
7.5,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.548294385139116
7.5,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.548294385139116,0.57087966588216
7.5,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.57087966588216,0.774540204458711
7.5,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.774540204458711,0.783439933230078
7.5,"5% subclinical","Mean incubation 5.5d","missed: had both",0.783439933230078,0.793776088383399
7.5,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.793776088383399,0.867277636140349
7.5,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.867277636140349,0.883640667301128
7.5,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.883640667301128,1
7.6,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.554358898130542
7.6,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.554358898130542,0.576640953224015
7.6,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.576640953224015,0.779878297375259
7.6,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.779878297375259,0.788567311952552
7.6,"5% subclinical","Mean incubation 5.5d","missed: had both",0.788567311952552,0.79888198919331
7.6,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.79888198919331,0.872230805127594
7.6,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.872230805127594,0.887983171618713
7.6,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.887983171618713,1
7.7,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.56016716277111
7.7,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.56016716277111,0.582158804632555
7.7,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.582158804632555,0.784964616306213
7.7,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.784964616306213,0.793452855136231
7.7,"5% subclinical","Mean incubation 5.5d","missed: had both",0.793452855136231,0.803745631292601
7.7,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.803745631292601,0.876938706182342
7.7,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.876938706182342,0.892110646516026
7.7,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.892110646516026,1
7.8,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.565725278532845
7.8,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.565725278532845,0.587439014606203
7.8,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.587439014606203,0.78980758246244
7.8,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.78980758246244,0.798104651575765
7.8,"5% subclinical","Mean incubation 5.5d","missed: had both",0.798104651575765,0.808375236786514
7.8,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.808375236786514,0.881410509396284
7.8,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.881410509396284,0.896031131525509
7.8,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.896031131525509,1
7.9,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.571039614116036
7.9,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.571039614116036,0.592487633410234
7.9,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.592487633410234,0.79441562844319
7.9,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.79441562844319,0.802530801004643
7.9,"5% subclinical","Mean incubation 5.5d","missed: had both",0.802530801004643,0.812779026316466
7.9,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.812779026316466,0.88565529520054
7.9,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.88565529520054,0.899752587573076
7.9,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.899752587573076,1
8,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.576116760288053
8,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.576116760288053,0.59731092227365
8,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.59731092227365,0.798797166573909
8,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.798797166573909,0.806739383682834
8,"5% subclinical","Mean incubation 5.5d","missed: had both",0.806739383682834,0.816965189314614
8,"5% subclinical","Mean incubation 5.5d","missed: had fever",0.816965189314614,0.889682029362828
8,"5% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.889682029362828,0.903282875057822
8,"5% subclinical","Mean incubation 5.5d","missed: undetectable",0.903282875057822,1
8.1,"5% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.580963485864199
8.1,"5% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.580963485864199,0.601915311570989
8.1,"5% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.601915311570989,0.802960560225644
8.1,"5% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.802960560225644,0.810738432848316
8.1,"5% subclinical","Mean incubation 5.5d","missed: had both",0.810738432848316,0.820941857122143
