"days.since.exposed","fever","meanIncubate","outcome","yymin","yymax"
8.5,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.472251776754069
8.5,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.472251776754069,0.498639187916365
8.5,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.498639187916365,0.498639187916365
8.5,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.498639187916365,0.498639187916365
8.5,"25% subclinical","Mean incubation 5.5d","missed: had both",0.498639187916365,0.528998230707698
8.5,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.528998230707698,0.690913125594808
8.5,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.690913125594808,0.739716316290364
8.5,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.739716316290364,1
8.6,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.475251533026084
8.6,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.475251533026084,0.50148895637478
8.6,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.50148895637478,0.50148895637478
8.6,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.50148895637478,0.50148895637478
8.6,"25% subclinical","Mean incubation 5.5d","missed: had both",0.50148895637478,0.532040840640743
8.6,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.532040840640743,0.694984223392543
8.6,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.694984223392543,0.743144609172668
8.6,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.743144609172668,1
8.7,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.478102749238044
8.7,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.478102749238044,0.504197611776142
8.7,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.504197611776142,0.504197611776142
8.7,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.504197611776142,0.504197611776142
8.7,"25% subclinical","Mean incubation 5.5d","missed: had both",0.504197611776142,0.534932788512874
8.7,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.534932788512874,0.698853731108775
8.7,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.698853731108775,0.746403141986337
8.7,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.746403141986337,1
8.8,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.480810979014332
8.8,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.480810979014332,0.506770430063615
8.8,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.506770430063615,0.506770430063615
8.8,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.506770430063615,0.506770430063615
8.8,"25% subclinical","Mean incubation 5.5d","missed: had both",0.506770430063615,0.537679707285965
8.8,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.537679707285965,0.702529185805165
8.8,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.702529185805165,0.749498261730665
8.8,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.749498261730665,1
8.9,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.48338172167877
8.9,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.48338172167877,0.509212635594831
8.9,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.509212635594831,0.509212635594831
8.9,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.509212635594831,0.509212635594831
8.9,"25% subclinical","Mean incubation 5.5d","missed: had both",0.509212635594831,0.540287174845609
8.9,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.540287174845609,0.706018050849759
8.9,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.706018050849759,0.752436253347165
8.9,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.752436253347165,1
9,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.485820407112311
9,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.485820407112311,0.511529386756695
9,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.511529386756695,0.511529386756695
9,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.511529386756695,0.511529386756695
9,"25% subclinical","Mean incubation 5.5d","missed: had both",0.511529386756695,0.542760698642487
9,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.542760698642487,0.709327695366708
9,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.709327695366708,0.75522332241407
9,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.75522332241407,1
9.1,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.488132382344333
9.1,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.488132382344333,0.513725763227116
9.1,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.513725763227116,0.513725763227116
9.1,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.513725763227116,0.513725763227116
9.1,"25% subclinical","Mean incubation 5.5d","missed: had both",0.513725763227116,0.545105702092109
9.1,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.545105702092109,0.712465376038738
9.1,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.712465376038738,0.757865579822095
9.1,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.757865579822095,1
9.2,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.490322899776625
9.2,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.490322899776625,0.515806754787794
9.2,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.515806754787794,0.515806754787794
9.2,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.515806754787794,0.515806754787794
9.2,"25% subclinical","Mean incubation 5.5d","missed: had both",0.515806754787794,0.547327512630577
9.2,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.547327512630577,0.71543822112542
9.2,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.71543822112542,0.760369028316143
9.2,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.760369028316143,1
9.3,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.492397106939326
9.3,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.492397106939326,0.51777725159236
9.3,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.51777725159236,0.51777725159236
9.3,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.51777725159236,0.51777725159236
9.3,"25% subclinical","Mean incubation 5.5d","missed: had both",0.51777725159236,0.549431351324174
9.3,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.549431351324174,0.718253216560514
9.3,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.718253216560514,0.762739550787801
9.3,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.762739550787801,1
9.4,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.494360037679009
9.4,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.494360037679009,0.519642035795059
9.4,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.519642035795059,0.519642035795059
9.4,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.519642035795059,0.519642035795059
9.4,"25% subclinical","Mean incubation 5.5d","missed: had both",0.519642035795059,0.551422323931567
9.4,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.551422323931567,0.720917193992941
9.4,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.720917193992941,0.764982900204582
9.4,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.764982900204582,1
9.5,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.496216604680712
9.5,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.496216604680712,0.521405774446676
9.5,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.521405774446676,0.521405774446676
9.5,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.521405774446676,0.521405774446676
9.5,"25% subclinical","Mean incubation 5.5d","missed: had both",0.521405774446676,0.553305413319008
9.5,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.553305413319008,0.723436820638109
9.5,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.723436820638109,0.767104691063671
9.5,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.767104691063671,1
9.6,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.497971593227903
9.6,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.497971593227903,0.523073013566508
9.6,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.523073013566508,0.523073013566508
9.6,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.523073013566508,0.523073013566508
9.6,"25% subclinical","Mean incubation 5.5d","missed: had both",0.523073013566508,0.555085473131159
9.6,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.555085473131159,0.725818590809298
9.6,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.725818590809298,0.769110392260461
9.6,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.769110392260461,1
9.7,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.499629656107017
9.7,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.499629656107017,0.524648173301666
9.7,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.524648173301666,0.524648173301666
9.7,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.524648173301666,0.524648173301666
9.7,"25% subclinical","Mean incubation 5.5d","missed: had both",0.524648173301666,0.556767222622832
9.7,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.556767222622832,0.728068819002381
9.7,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.728068819002381,0.771005321265163
9.7,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.771005321265163,1
9.8,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.50119530956623
9.8,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.50119530956623,0.526135544087919
9.8,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.526135544087919,0.526135544087919
9.8,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.526135544087919,0.526135544087919
9.8,"25% subclinical","Mean incubation 5.5d","missed: had both",0.526135544087919,0.558355242560033
9.8,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.558355242560033,0.730193634411312
9.8,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.730193634411312,0.772794639504263
9.8,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.772794639504263,1
9.9,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.502672930241505
9.9,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.502672930241505,0.52753928372943
9.9,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.52753928372943,0.52753928372943
9.9,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.52753928372943,0.52753928372943
9.9,"25% subclinical","Mean incubation 5.5d","missed: had both",0.52753928372943,0.559853972102098
9.9,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.559853972102098,0.732198976756328
9.9,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.732198976756328,0.774483348847434
9.9,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.774483348847434,1
10,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.504066752966519
10,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.504066752966519,0.528863415318193
10,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.528863415318193,0.528863415318193
10,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.528863415318193,0.528863415318193
10,"25% subclinical","Mean incubation 5.5d","missed: had both",0.528863415318193,0.561267706580326
10,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.561267706580326,0.734090593311704
10,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.734090593311704,0.776076289104593
10,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.776076289104593,1
10.1,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.505380869386858
10.1,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.505380869386858,0.530111825917515
10.1,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.530111825917515,0.530111825917515
10.1,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.530111825917515,0.530111825917515
10.1,"25% subclinical","Mean incubation 5.5d","missed: had both",0.530111825917515,0.562600596092385
10.1,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.562600596092385,0.735874037025022
10.1,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.735874037025022,0.777578136442124
10.1,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.777578136442124,1
10.2,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.506619227302766
10.2,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.506619227302766,0.531288265937628
10.2,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.531288265937628,0.531288265937628
10.2,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.531288265937628,0.531288265937628
10.2,"25% subclinical","Mean incubation 5.5d","missed: had both",0.531288265937628,0.563856644835663
10.2,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.563856644835663,0.737554665625183
10.2,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.737554665625183,0.778993402631733
10.2,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.778993402631733,1
10.3,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.507785630668696
10.3,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.507785630668696,0.532396349135261
10.3,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.532396349135261,0.532396349135261
10.3,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.532396349135261,0.532396349135261
10.3,"25% subclinical","Mean incubation 5.5d","missed: had both",0.532396349135261,0.56503971110682
10.3,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.56503971110682,0.739137641621802
10.3,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.739137641621802,0.780326435049939
10.3,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.780326435049939,1
10.4,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.508883740181926
10.4,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.508883740181926,0.53343955317283
10.4,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.53343955317283,0.53343955317283
10.4,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.53343955317283,0.53343955317283
10.4,"25% subclinical","Mean incubation 5.5d","missed: had both",0.53343955317283,0.56615350789881
10.4,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.56615350789881,0.740627933104042
10.4,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.740627933104042,0.781581417350772
10.4,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.781581417350772,1
10.5,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.509917074396498
10.5,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.509917074396498,0.534421220676673
10.5,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.534421220676673,0.534421220676673
10.5,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.534421220676673,0.534421220676673
10.5,"25% subclinical","Mean incubation 5.5d","missed: had both",0.534421220676673,0.567201604030734
10.5,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.567201604030734,0.742030315252391
10.5,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.742030315252391,0.782762370738855
10.5,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.782762370738855,1
10.6,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.510889011302717
10.6,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.510889011302717,0.535344560737581
10.6,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.535344560737581,0.535344560737581
10.6,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.535344560737581,0.535344560737581
10.6,"25% subclinical","Mean incubation 5.5d","missed: had both",0.535344560737581,0.568187425749899
10.6,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.568187425749899,0.743349372482259
10.6,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.743349372482259,0.783873155774534
10.6,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.783873155774534,1
10.7,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.511802790316324
10.7,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.511802790316324,0.536212650800508
10.7,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.536212650800508,0.536212650800508
10.7,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.536212650800508,0.536212650800508
10.7,"25% subclinical","Mean incubation 5.5d","missed: had both",0.536212650800508,0.569114258749415
10.7,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.569114258749415,0.744589501143583
10.7,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.744589501143583,0.784917474647228
10.7,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.784917474647228,1
10.8,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.512661514625326
10.8,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.512661514625326,0.53702843889406
10.8,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.53702843889406,0.53702843889406
10.8,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.53702843889406,0.53702843889406
10.8,"25% subclinical","Mean incubation 5.5d","missed: had both",0.53702843889406,0.569985250548545
10.8,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.569985250548545,0.7457549127058
10.8,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.7457549127058,0.785898873857516
10.8,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.785898873857516,1
10.9,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.513468153846126
10.9,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.513468153846126,0.53779474615382
10.9,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.53779474615382,0.53779474615382
10.9,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.53779474615382,0.53779474615382
10.9,"25% subclinical","Mean incubation 5.5d","missed: had both",0.53779474615382,0.570803413186785
10.9,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.570803413186785,0.746849637362599
10.9,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.746849637362599,0.786820747252715
10.9,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.786820747252715,1
11,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.51422554694424
11,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.51422554694424,0.538514269597029
11,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.538514269597029,0.538514269597029
11,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.538514269597029,0.538514269597029
11,"25% subclinical","Mean incubation 5.5d","missed: had both",0.538514269597029,0.571571626186301
11,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.571571626186301,0.747877527995755
11,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.747877527995755,0.787686339364846
11,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.787686339364846,1
11.1,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.51493640537834
11.1,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.51493640537834,0.539189585109423
11.1,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.539189585109423,0.539189585109423
11.1,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.539189585109423,0.539189585109423
11.1,"25% subclinical","Mean incubation 5.5d","missed: had both",0.539189585109423,0.572292639740888
11.1,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.572292639740888,0.748842264442033
11.1,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.748842264442033,0.788498749003817
11.1,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.788498749003817,1
11.2,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.515603316429661
11.2,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.515603316429661,0.539823150608178
11.2,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.539823150608178,0.539823150608178
11.2,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.539823150608178,0.539823150608178
11.2,"25% subclinical","Mean incubation 5.5d","missed: had both",0.539823150608178,0.572969078092942
11.2,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.572969078092942,0.749747358011683
11.2,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.749747358011683,0.78926093306247
11.2,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.78926093306247,1
11.3,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.516228746682044
11.3,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.516228746682044,0.540417309347942
11.3,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.540417309347942,0.540417309347942
11.3,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.540417309347942,0.540417309347942
11.3,"25% subclinical","Mean incubation 5.5d","missed: had both",0.540417309347942,0.573603443063216
11.3,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.573603443063216,0.750596156211345
11.3,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.750596156211345,0.789975710493765
11.3,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.789975710493765,1
11.4,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.516815045620854
11.4,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.516815045620854,0.540974293339812
11.4,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.540974293339812,0.540974293339812
11.4,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.540974293339812,0.540974293339812
11.4,"25% subclinical","Mean incubation 5.5d","missed: had both",0.540974293339812,0.574198117701152
11.4,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.574198117701152,0.751391847628302
11.4,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.751391847628302,0.790645766423834
11.4,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.790645766423834,1
11.5,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.517364449321925
11.5,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.517364449321925,0.541496226855828
11.5,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.541496226855828,0.541496226855828
11.5,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.541496226855828,0.541496226855828
11.5,"25% subclinical","Mean incubation 5.5d","missed: had both",0.541496226855828,0.574755370026523
11.5,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.574755370026523,0.752137466936898
11.5,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.752137466936898,0.791273656367914
11.5,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.791273656367914,1
11.6,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.517879084204359
11.6,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.517879084204359,0.541985129994141
11.6,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.541985129994141,0.541985129994141
11.6,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.541985129994141,0.541985129994141
11.6,"25% subclinical","Mean incubation 5.5d","missed: had both",0.541985129994141,0.57527735683585
11.6,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.57527735683585,0.75283589999163
11.6,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.75283589999163,0.791861810519267
11.6,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.791861810519267,1
11.7,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.518360970823612
11.7,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.518360970823612,0.542442922282431
11.7,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.542442922282431,0.542442922282431
11.7,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.542442922282431,0.542442922282431
11.7,"25% subclinical","Mean incubation 5.5d","missed: had both",0.542442922282431,0.575766127549664
11.7,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.575766127549664,0.753489888974902
11.7,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.753489888974902,0.792412538084128
11.7,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.792412538084128,1
11.8,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.51881202768364
11.8,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.51881202768364,0.542871426299458
11.8,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.542871426299458,0.542871426299458
11.8,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.542871426299458,0.542871426299458
11.8,"25% subclinical","Mean incubation 5.5d","missed: had both",0.542871426299458,0.576223628079121
11.8,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.576223628079121,0.754102037570655
11.8,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.754102037570655,0.792928031638446
11.8,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.792928031638446,1
11.9,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.51923407504918
11.9,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.51923407504918,0.543272371296721
11.9,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.543272371296721,0.543272371296721
11.9,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.543272371296721,0.543272371296721
11.9,"25% subclinical","Mean incubation 5.5d","missed: had both",0.543272371296721,0.576651704692739
11.9,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.576651704692739,0.754674816138172
11.9,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.754674816138172,0.793410371484777
11.9,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.793410371484777,1
12,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.5196288387413
12,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.5196288387413,0.543647396804235
12,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.543647396804235,0.543647396804235
12,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.543647396804235,0.543647396804235
12,"25% subclinical","Mean incubation 5.5d","missed: had both",0.543647396804235,0.577052107866176
12,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.577052107866176,0.755210566863193
12,"25% subclinical","Mean incubation 5.5d","missed: had risk awareness",0.755210566863193,0.793861529990058
12,"25% subclinical","Mean incubation 5.5d","missed: undetectable",0.793861529990058,1
12.1,"25% subclinical","Mean incubation 5.5d","detected: departure fever screen",0,0.519997953901348
12.1,"25% subclinical","Mean incubation 5.5d","detected: departure risk screen",0.519997953901348,0.543998056206281
12.1,"25% subclinical","Mean incubation 5.5d","detected: arrival fever screen",0.543998056206281,0.543998056206281
12.1,"25% subclinical","Mean incubation 5.5d","detected: arrival risk screen",0.543998056206281,0.543998056206281
12.1,"25% subclinical","Mean incubation 5.5d","missed: had both",0.543998056206281,0.577426496099939
12.1,"25% subclinical","Mean incubation 5.5d","missed: had fever",0.577426496099939,0.755711508866115
